"time";"level";"processed_jobs";"open_jobs";"type";"message";"data"
130.505;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!115; number:115 queue:57 sub:130.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:130.4012 fin:130.505 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!115', 'workload_name': 'w0', 'number': '115', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 57, 'submit_time': 130.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 130.4012, 'finish_time': 130.505, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
130.8034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!114; number:114 queue:56 sub:130.3 reqtime:100000 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:130.3012 fin:130.8034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!114', 'workload_name': 'w0', 'number': '114', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 56, 'submit_time': 130.3, 'requested_time': 100000, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 130.3012, 'finish_time': 130.8034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
130.8034;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!114; number:114 queue:56 sub:130.3 reqtime:100000 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:130.3012 fin:130.8034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!114', 'workload_name': 'w0', 'number': '114', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 56, 'submit_time': 130.3, 'requested_time': 100000, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 130.3012, 'finish_time': 130.8034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
140.0012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!120; number:120 queue:58 sub:140 reqtime:100 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!120', 'workload_name': 'w0', 'number': '120', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 58, 'submit_time': 140, 'requested_time': 100, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
140.0012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!120; number:120 queue:58 sub:140 reqtime:100 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!120', 'workload_name': 'w0', 'number': '120', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 58, 'submit_time': 140, 'requested_time': 100, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
140.1012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!121; number:121 queue:59 sub:140.1 reqtime:10 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!121', 'workload_name': 'w0', 'number': '121', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 59, 'submit_time': 140.1, 'requested_time': 10, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
140.1012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!121; number:121 queue:59 sub:140.1 reqtime:10 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!121', 'workload_name': 'w0', 'number': '121', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 59, 'submit_time': 140.1, 'requested_time': 10, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
140.2012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!122; number:122 queue:60 sub:140.2 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!122', 'workload_name': 'w0', 'number': '122', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 60, 'submit_time': 140.2, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
140.2034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!121; number:121 queue:59 sub:140.1 reqtime:10 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:140.1012 fin:140.2034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!121', 'workload_name': 'w0', 'number': '121', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 59, 'submit_time': 140.1, 'requested_time': 10, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 140.1012, 'finish_time': 140.2034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
140.2034;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!121; number:121 queue:59 sub:140.1 reqtime:10 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:140.1012 fin:140.2034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!121', 'workload_name': 'w0', 'number': '121', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 59, 'submit_time': 140.1, 'requested_time': 10, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 140.1012, 'finish_time': 140.2034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
140.2034;2;0;0;"job_scheduled";"Scheduled job (<Job w0!122; number:122 queue:60 sub:140.2 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!122', 'workload_name': 'w0', 'number': '122', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 60, 'submit_time': 140.2, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
140.3012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!123; number:123 queue:61 sub:140.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!123', 'workload_name': 'w0', 'number': '123', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 61, 'submit_time': 140.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
140.3012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!123; number:123 queue:61 sub:140.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!123', 'workload_name': 'w0', 'number': '123', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 61, 'submit_time': 140.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
140.3056;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!122; number:122 queue:60 sub:140.2 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:140.2034 fin:140.3056 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!122', 'workload_name': 'w0', 'number': '122', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 60, 'submit_time': 140.2, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 140.2034, 'finish_time': 140.3056, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
140.3056;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!122; number:122 queue:60 sub:140.2 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:140.2034 fin:140.3056 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!122', 'workload_name': 'w0', 'number': '122', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 60, 'submit_time': 140.2, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 140.2034, 'finish_time': 140.3056, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
140.4012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!124; number:124 queue:62 sub:140.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!124', 'workload_name': 'w0', 'number': '124', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 62, 'submit_time': 140.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
140.4012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!124; number:124 queue:62 sub:140.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!124', 'workload_name': 'w0', 'number': '124', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 62, 'submit_time': 140.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
140.404;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!123; number:123 queue:61 sub:140.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:140.3012 fin:140.4034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!123', 'workload_name': 'w0', 'number': '123', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 61, 'submit_time': 140.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 140.3012, 'finish_time': 140.4034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
140.404;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!123; number:123 queue:61 sub:140.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:140.3012 fin:140.4034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!123', 'workload_name': 'w0', 'number': '123', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 61, 'submit_time': 140.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 140.3012, 'finish_time': 140.4034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
140.505;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!120; number:120 queue:58 sub:140 reqtime:100 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:140.0012 fin:140.5034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!120', 'workload_name': 'w0', 'number': '120', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 58, 'submit_time': 140, 'requested_time': 100, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 140.0012, 'finish_time': 140.5034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
140.505;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!120; number:120 queue:58 sub:140 reqtime:100 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:140.0012 fin:140.5034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!120', 'workload_name': 'w0', 'number': '120', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 58, 'submit_time': 140, 'requested_time': 100, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 140.0012, 'finish_time': 140.5034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
140.505;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!124; number:124 queue:62 sub:140.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:140.4012 fin:140.505 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!124', 'workload_name': 'w0', 'number': '124', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 62, 'submit_time': 140.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 140.4012, 'finish_time': 140.505, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
140.505;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!124; number:124 queue:62 sub:140.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:140.4012 fin:140.505 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!124', 'workload_name': 'w0', 'number': '124', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 62, 'submit_time': 140.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 140.4012, 'finish_time': 140.505, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
150.0012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!130; number:130 queue:63 sub:150 reqtime:1000 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!130', 'workload_name': 'w0', 'number': '130', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 63, 'submit_time': 150, 'requested_time': 1000, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
150.0012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!130; number:130 queue:63 sub:150 reqtime:1000 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!130', 'workload_name': 'w0', 'number': '130', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 63, 'submit_time': 150, 'requested_time': 1000, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
150.1012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!131; number:131 queue:64 sub:150.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!131', 'workload_name': 'w0', 'number': '131', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 64, 'submit_time': 150.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
150.1012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!131; number:131 queue:64 sub:150.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!131', 'workload_name': 'w0', 'number': '131', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 64, 'submit_time': 150.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
150.2012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!132; number:132 queue:65 sub:150.2 reqtime:100 res:2 prof:{'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!132', 'workload_name': 'w0', 'number': '132', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 65, 'submit_time': 150.2, 'requested_time': 100, 'requested_resources': 2, 'profile': {'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0}, 'profile_name': '10', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
150.2012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!132; number:132 queue:65 sub:150.2 reqtime:100 res:2 prof:{'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!132', 'workload_name': 'w0', 'number': '132', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 65, 'submit_time': 150.2, 'requested_time': 100, 'requested_resources': 2, 'profile': {'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0}, 'profile_name': '10', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
150.204;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!131; number:131 queue:64 sub:150.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:150.1012 fin:150.2034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!131', 'workload_name': 'w0', 'number': '131', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 64, 'submit_time': 150.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 150.1012, 'finish_time': 150.2034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
150.204;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!131; number:131 queue:64 sub:150.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:150.1012 fin:150.2034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!131', 'workload_name': 'w0', 'number': '131', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 64, 'submit_time': 150.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 150.1012, 'finish_time': 150.2034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
150.3012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!133; number:133 queue:66 sub:150.3 reqtime:2 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!133', 'workload_name': 'w0', 'number': '133', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 66, 'submit_time': 150.3, 'requested_time': 2, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
150.3012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!133; number:133 queue:66 sub:150.3 reqtime:2 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!133', 'workload_name': 'w0', 'number': '133', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 66, 'submit_time': 150.3, 'requested_time': 2, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
150.4012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!134; number:134 queue:67 sub:150.4 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!134', 'workload_name': 'w0', 'number': '134', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 67, 'submit_time': 150.4, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
150.4034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!133; number:133 queue:66 sub:150.3 reqtime:2 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:150.3012 fin:150.4034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!133', 'workload_name': 'w0', 'number': '133', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 66, 'submit_time': 150.3, 'requested_time': 2, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 150.3012, 'finish_time': 150.4034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
150.4034;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!133; number:133 queue:66 sub:150.3 reqtime:2 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:150.3012 fin:150.4034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!133', 'workload_name': 'w0', 'number': '133', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 66, 'submit_time': 150.3, 'requested_time': 2, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 150.3012, 'finish_time': 150.4034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
